date,precipitation,pet,temperature,discharge_spec,discharge_vol,peti,humidity,shortwave_rad,longwave_rad,windspeed
2007-03-04,7.38,0.58,4.82,2.05,3.75,0.82,4.74,49.79,309.06,6.58
2007-03-05,0.38,1.46,6.92,1.99,3.64,1.79,4.60,64.57,307.24,9.30
2007-03-06,0.00,1.35,7.55,1.65,3.02,1.35,4.97,85.56,297.77,8.39
2007-03-07,0.09,1.02,6.61,1.32,2.41,1.21,4.77,104.59,282.04,4.99
2007-03-08,0.96,1.20,6.79,1.05,1.93,1.48,4.75,80.85,299.52,6.96
2007-03-09,2.45,1.05,4.79,0.99,1.81,1.37,4.29,88.30,286.45,8.15
2007-03-10,0.64,1.09,9.94,0.83,1.53,1.41,6.48,55.53,335.42,9.34
2007-03-11,1.13,0.86,9.12,0.72,1.32,1.10,6.17,49.63,335.45,6.03
2007-03-12,0.20,1.10,6.33,0.61,1.13,1.34,4.73,117.89,279.68,5.32
2007-03-13,0.16,1.44,7.27,0.53,0.97,1.75,4.83,110.35,289.20,7.70
2007-03-14,0.21,0.95,9.02,0.46,0.85,1.17,5.73,26.60,337.41,6.23
2007-03-15,2.93,1.20,7.14,0.53,0.98,1.50,5.07,82.01,308.48,7.90
2007-03-16,9.83,1.12,5.73,0.96,1.76,1.47,4.65,61.83,313.32,10.03
2007-03-17,14.10,0.94,6.93,2.70,4.95,1.24,5.27,53.05,325.53,8.02
2007-03-18,3.97,1.30,2.90,2.84,5.19,1.69,3.49,60.16,299.13,11.62
2007-03-19,6.24,0.76,1.70,3.38,6.19,1.11,3.70,79.80,286.38,9.82
2007-03-20,2.33,0.91,0.62,2.34,4.28,1.25,3.21,104.05,268.44,8.16
2007-03-21,11.68,0.61,2.32,3.34,6.12,0.82,3.87,55.98,302.43,4.82
2007-03-22,0.20,1.06,6.21,3.44,6.29,1.23,4.95,136.37,283.40,3.42
2007-03-23,0.00,0.96,4.04,2.50,4.58,0.96,4.41,151.57,267.33,3.53
2007-03-24,0.00,1.29,5.72,2.03,3.72,1.29,4.67,174.47,264.42,4.41
2007-03-25,0.08,0.95,6.14,1.80,3.29,1.07,5.14,120.50,294.73,3.89
2007-03-26,0.00,1.18,7.04,1.57,2.87,1.18,5.48,161.34,281.97,4.54
2007-03-27,0.00,0.93,6.40,1.36,2.49,0.93,5.32,117.20,299.69,3.94
2007-03-28,1.26,0.56,5.99,1.16,2.13,0.67,5.42,66.75,320.83,2.64
2007-03-29,0.00,0.46,6.39,0.91,1.67,0.46,5.35,35.26,325.13,4.29
2007-03-30,0.00,1.03,6.64,0.68,1.25,1.03,5.26,111.93,304.96,4.97
2007-03-31,0.00,1.28,4.49,0.54,0.98,1.28,4.21,178.99,264.64,1.75
2007-04-01,0.00,1.37,4.65,0.51,0.93,1.37,4.32,190.31,263.81,2.08
2007-04-02,0.14,0.68,6.48,0.43,0.78,0.82,5.44,69.14,324.11,3.29
2007-04-03,0.00,1.51,7.14,0.51,0.93,1.51,4.84,135.72,298.96,4.80
2007-04-04,0.00,2.26,9.28,0.42,0.78,2.26,5.30,207.50,280.54,6.43
2007-04-05,0.18,1.72,8.71,0.28,0.51,2.02,5.50,139.87,307.56,7.49
2007-04-06,0.70,0.96,7.15,0.31,0.56,1.17,5.37,77.06,325.41,4.70
2007-04-07,0.52,1.58,8.85,0.31,0.57,1.85,5.54,113.76,319.63,6.24
2007-04-08,0.58,1.70,9.60,0.30,0.55,2.02,5.86,94.55,331.41,9.36
2007-04-09,0.70,1.45,9.81,0.26,0.48,1.75,6.32,106.17,329.64,8.19
2007-04-10,0.40,1.62,10.38,0.18,0.32,1.92,6.38,106.33,332.61,8.22
2007-04-11,0.00,1.83,11.59,0.13,0.24,1.83,6.48,108.39,337.79,5.68
2007-04-12,0.00,2.36,11.59,0.12,0.23,2.36,5.96,188.68,307.39,3.82
2007-04-13,0.00,1.82,8.87,0.12,0.23,1.82,5.90,199.00,294.85,3.22
2007-04-14,0.00,2.19,10.75,0.12,0.22,2.19,6.40,220.38,297.12,2.84
2007-04-15,0.63,1.65,12.48,0.16,0.29,1.85,7.34,114.53,343.06,4.70
2007-04-16,2.83,2.31,8.56,0.18,0.34,2.57,5.04,213.06,287.05,5.72
2007-04-17,2.01,1.77,6.55,0.15,0.27,2.04,4.78,187.07,288.53,5.70
2007-04-18,6.61,1.39,8.05,0.22,0.40,1.69,5.56,106.90,324.11,7.50
2007-04-19,0.00,1.72,5.54,0.13,0.24,1.72,4.20,149.83,295.51,6.79
2007-04-20,3.37,0.91,4.70,0.12,0.23,1.10,3.84,46.32,313.03,3.77
2007-04-21,7.54,0.52,9.73,0.23,0.42,0.67,6.97,46.82,342.19,4.52
2007-04-22,0.42,1.54,13.34,0.28,0.51,1.73,8.13,113.73,350.82,4.39
2007-04-23,0.31,1.63,12.84,0.24,0.43,1.82,8.08,140.63,341.17,4.43
2007-04-24,7.96,2.14,12.87,0.27,0.49,2.32,7.45,174.09,330.75,4.01
2007-04-25,0.29,1.74,11.91,0.50,0.92,1.97,7.42,148.83,334.59,5.38
2007-04-26,0.00,2.60,9.51,0.30,0.55,2.60,5.48,254.97,287.14,3.09
2007-04-27,0.00,2.62,8.72,0.22,0.41,2.62,5.59,286.14,276.71,2.95
2007-04-28,0.00,2.45,8.65,0.18,0.34,2.45,5.66,269.79,282.53,4.05
2007-04-29,0.00,2.01,8.33,0.16,0.30,2.01,5.66,212.98,298.66,4.60
2007-04-30,0.00,1.83,8.93,0.15,0.27,1.83,6.03,186.18,310.50,3.70
2007-05-01,0.00,1.74,8.26,0.14,0.25,1.74,5.70,175.79,310.57,3.08
2007-05-02,0.00,1.99,8.55,0.13,0.24,1.99,5.91,208.51,303.94,2.59
2007-05-03,0.00,1.64,8.20,0.13,0.23,1.64,5.59,157.44,315.80,2.28
2007-05-04,0.09,0.56,8.15,0.12,0.23,0.62,5.87,53.88,333.79,1.62
2007-05-05,3.64,2.30,10.99,0.18,0.33,2.48,6.47,200.68,318.63,3.84
2007-05-06,2.55,2.26,9.70,0.17,0.31,2.61,5.88,186.57,315.86,10.59
2007-05-07,1.84,2.13,8.65,0.14,0.27,2.42,5.50,193.52,308.94,7.05
2007-05-08,0.19,1.50,8.14,0.12,0.23,1.73,5.73,140.18,322.19,4.79
2007-05-09,9.71,1.73,7.48,0.14,0.26,1.90,5.18,163.38,311.99,3.20
2007-05-10,1.12,1.30,6.99,0.24,0.44,1.54,5.37,123.47,321.28,5.46
2007-05-11,1.88,1.49,5.73,0.22,0.40,1.65,4.14,120.78,312.73,2.93
2007-05-12,4.67,1.06,6.52,0.25,0.46,1.22,5.40,106.40,324.07,3.02
2007-05-13,0.23,1.77,6.50,0.26,0.47,1.89,4.78,178.13,304.02,1.84
2007-05-14,0.38,2.04,5.63,0.22,0.39,2.25,4.43,221.07,288.46,3.77
2007-05-15,0.41,2.09,5.93,0.16,0.29,2.30,4.40,215.26,291.20,3.92
2007-05-16,0.78,2.09,7.02,0.14,0.26,2.26,4.95,213.26,298.67,2.88
2007-05-17,0.49,1.20,10.21,0.14,0.25,1.40,7.02,106.44,343.51,4.41
2007-05-18,0.04,2.47,10.79,0.13,0.24,2.57,6.01,177.93,326.81,6.61
2007-05-19,0.47,2.46,9.67,0.11,0.21,2.77,5.82,216.70,312.25,8.63
2007-05-20,0.47,3.11,10.40,0.10,0.18,3.35,5.68,272.31,300.54,5.75
2007-05-21,1.13,3.08,10.23,0.10,0.18,3.32,5.41,254.76,303.47,5.54
2007-05-22,2.44,3.01,9.29,0.09,0.17,3.30,5.13,258.47,298.16,7.52
2007-05-23,2.19,2.37,11.34,0.09,0.16,2.63,6.63,186.95,329.81,6.62
2007-05-24,4.69,1.42,10.26,0.10,0.18,1.63,6.84,120.67,341.29,4.59
2007-05-25,1.41,2.63,7.80,0.09,0.17,2.88,4.85,252.99,293.80,5.47
2007-05-26,0.71,2.54,6.98,0.08,0.15,2.77,4.68,260.59,288.49,4.75
2007-05-27,0.59,2.63,6.67,0.08,0.15,2.83,4.47,271.12,283.98,3.67
2007-05-28,2.33,2.16,7.83,0.08,0.14,2.43,4.95,176.47,313.75,6.32
2007-05-29,13.97,0.49,8.69,1.37,2.51,0.64,6.78,61.50,337.31,4.65
2007-05-30,24.33,0.98,9.59,6.69,12.25,1.21,7.18,114.65,340.48,5.64
2007-05-31,0.02,2.04,11.80,2.05,3.75,2.07,7.38,176.13,337.25,5.24
2007-06-01,0.00,2.40,11.81,0.86,1.58,2.40,7.54,229.19,324.88,4.11
2007-06-02,3.24,1.65,12.17,0.49,0.90,1.92,7.67,125.79,350.35,7.23
2007-06-03,6.24,1.16,12.09,0.65,1.19,1.34,8.42,115.08,352.39,4.21
2007-06-04,0.54,1.63,12.03,0.56,1.03,1.79,7.89,142.99,346.13,3.53
2007-06-05,0.17,0.66,10.35,0.42,0.77,0.78,7.47,69.91,345.20,3.30
2007-06-06,0.00,1.69,10.68,0.33,0.60,1.69,7.02,147.74,338.31,2.23
2007-06-07,0.78,2.07,11.35,0.25,0.46,2.18,7.32,184.55,333.41,2.17
2007-06-08,1.55,1.02,11.77,0.34,0.62,1.15,8.14,96.09,351.50,2.85
2007-06-09,0.02,2.27,13.46,0.47,0.86,2.28,8.89,204.35,340.69,2.40
2007-06-10,0.00,1.68,12.79,0.31,0.56,1.68,8.68,153.39,348.16,2.47
2007-06-11,0.12,2.39,13.22,0.22,0.41,2.51,8.24,208.20,338.06,3.34
2007-06-12,1.18,0.71,9.71,0.19,0.35,0.84,6.85,63.80,341.99,3.45
2007-06-13,0.63,2.47,8.66,0.14,0.25,2.67,5.29,223.58,308.01,4.12
2007-06-14,0.00,3.15,8.39,0.11,0.20,3.15,4.66,291.94,287.03,4.05
2007-06-15,0.00,2.69,9.47,0.09,0.16,2.69,5.17,203.68,315.63,5.83
2007-06-16,6.41,1.05,10.04,0.10,0.19,1.29,6.62,67.54,343.33,6.15
2007-06-17,0.46,1.24,10.86,0.20,0.37,1.40,7.60,117.55,346.76,3.42
2007-06-18,0.00,2.76,12.12,0.16,0.29,2.76,7.62,254.03,322.41,2.91
2007-06-19,0.00,1.83,11.93,0.12,0.21,1.83,7.71,163.47,341.79,4.57
2007-06-20,7.84,1.21,11.92,0.19,0.35,1.44,8.21,120.53,351.12,5.79
2007-06-21,0.12,1.23,12.54,0.26,0.48,1.33,8.83,119.54,354.05,2.83
2007-06-22,0.35,1.40,12.18,0.23,0.42,1.54,8.26,126.62,351.09,2.95
2007-06-23,2.19,0.66,10.61,0.23,0.41,0.74,7.34,64.14,346.41,1.93
2007-06-24,1.78,1.61,10.93,0.21,0.39,1.83,7.44,159.15,337.98,5.03
2007-06-25,0.88,1.59,9.72,0.22,0.39,1.87,6.40,127.97,338.26,6.92
2007-06-26,2.19,2.98,9.61,0.18,0.33,3.27,5.22,239.95,307.32,7.26
2007-06-27,3.53,2.29,8.66,0.12,0.22,2.48,5.56,215.36,311.08,3.58
2007-06-28,3.09,2.41,9.89,0.12,0.23,2.56,6.32,226.61,315.80,2.68
2007-06-29,0.00,2.31,10.97,0.12,0.23,2.31,6.66,198.31,327.61,5.03
2007-06-30,7.71,2.73,11.06,0.09,0.16,2.91,6.68,249.62,315.94,3.67
2007-07-01,13.93,1.03,12.26,1.75,3.20,1.21,8.79,116.23,353.12,4.74
2007-07-02,0.24,1.34,13.42,1.55,2.83,1.52,9.08,125.17,356.73,4.29
2007-07-03,6.91,1.48,12.87,0.70,1.29,1.61,8.86,139.11,351.26,2.81
2007-07-04,0.53,1.46,13.28,1.39,2.55,1.58,8.94,129.45,355.11,2.60
2007-07-05,0.01,2.06,13.77,0.72,1.32,2.08,8.66,171.85,348.26,2.54
2007-07-06,9.07,1.90,13.44,0.52,0.95,2.04,8.87,171.56,346.85,3.08
2007-07-07,32.39,0.76,12.19,5.06,9.26,0.98,8.23,62.69,353.90,6.74
2007-07-08,0.88,2.30,12.30,8.02,14.69,2.56,7.35,184.97,336.75,6.89
2007-07-09,2.61,3.78,13.19,2.79,5.11,3.93,6.99,323.83,304.74,3.22
2007-07-10,0.93,1.55,11.90,2.01,3.67,1.79,7.70,129.88,348.02,5.66
2007-07-11,1.45,1.74,12.34,1.28,2.34,1.97,7.60,128.72,350.14,5.53
2007-07-12,0.54,1.48,11.90,0.89,1.64,1.61,7.48,114.65,351.24,2.56
2007-07-13,13.23,1.77,13.39,1.16,2.12,1.91,8.24,137.79,353.05,2.95
2007-07-14,2.61,0.63,12.10,3.72,6.81,0.80,8.33,61.47,353.42,4.74
2007-07-15,1.85,2.76,13.46,2.45,4.48,2.91,7.95,235.02,329.67,3.20
2007-07-16,10.83,0.99,11.77,3.65,6.68,1.15,8.53,109.84,351.17,3.77
2007-07-17,4.21,1.50,13.26,3.40,6.22,1.63,8.93,137.09,352.10,2.93
2007-07-18,0.24,0.82,11.47,2.45,4.49,0.95,7.36,60.15,350.47,3.10
2007-07-19,0.00,1.01,10.56,1.50,2.74,1.01,6.48,68.97,345.49,2.60
2007-07-20,0.00,2.61,10.37,1.00,1.83,2.61,6.22,241.55,309.16,2.74
2007-07-21,3.71,1.40,10.71,0.81,1.48,1.57,7.00,114.51,344.31,3.52
2007-07-22,1.93,1.34,11.94,1.16,2.12,1.50,8.15,127.41,347.35,3.66
2007-07-23,3.30,1.96,12.56,2.35,4.30,2.07,8.24,178.64,338.07,2.11
2007-07-24,0.96,1.87,13.27,1.81,3.32,2.05,8.36,159.62,345.58,3.95
2007-07-25,6.94,1.48,13.17,1.38,2.53,1.62,8.60,127.33,352.70,3.14
2007-07-26,4.03,1.65,13.39,1.86,3.41,1.77,8.62,141.49,350.21,2.42
2007-07-27,4.74,2.21,13.07,1.53,2.80,2.43,7.88,182.82,337.58,5.42
2007-07-28,3.57,1.46,11.52,1.48,2.70,1.70,7.35,109.67,348.41,5.95
2007-07-29,3.00,1.95,10.46,1.62,2.97,2.22,6.36,148.60,331.83,6.82
2007-07-30,0.31,2.03,11.43,0.99,1.81,2.28,6.55,131.65,340.80,6.07
2007-07-31,4.18,1.80,13.56,0.77,1.41,1.99,8.02,120.69,354.89,4.74
2007-08-01,1.01,2.59,14.08,0.78,1.43,2.82,7.85,188.25,338.04,5.74
2007-08-02,0.99,2.46,12.45,0.61,1.11,2.68,7.01,193.33,327.39,5.09
2007-08-03,5.26,1.33,13.17,0.63,1.16,1.53,8.56,110.37,354.98,4.75
2007-08-04,0.00,3.46,16.02,0.58,1.07,3.46,7.96,246.83,327.79,4.06
2007-08-05,28.07,1.50,13.50,0.87,1.59,1.59,8.09,113.69,355.17,1.96
2007-08-06,10.59,0.40,11.57,9.13,16.72,0.54,8.38,56.26,350.83,5.36
2007-08-07,0.74,1.34,11.42,3.98,7.28,1.59,7.40,102.05,347.87,6.60
2007-08-08,0.00,2.52,12.17,2.29,4.19,2.52,6.96,219.68,315.54,4.10
2007-08-09,0.00,2.51,11.93,1.52,2.78,2.51,7.38,250.91,306.61,3.78
2007-08-10,0.46,1.40,13.32,1.23,2.25,1.53,8.56,119.11,351.65,2.90
2007-08-11,7.41,1.28,13.38,1.00,1.82,1.38,8.99,118.92,351.75,2.10
2007-08-12,4.56,1.04,13.29,1.27,2.32,1.19,9.01,97.71,356.67,3.66
2007-08-13,2.55,1.52,12.19,1.38,2.53,1.76,7.70,123.05,343.87,5.72
2007-08-14,0.00,2.20,12.42,1.22,2.23,2.20,7.50,202.39,320.20,4.01
2007-08-15,2.55,1.62,11.96,0.97,1.77,1.83,7.48,135.20,338.24,4.87
2007-08-16,8.81,1.38,11.03,1.43,2.61,1.68,7.08,98.55,344.47,8.08
2007-08-17,0.17,1.62,10.80,1.45,2.65,1.84,6.49,110.67,338.49,5.15
2007-08-18,10.22,0.91,10.27,2.43,4.46,1.07,7.29,88.75,343.56,3.68
2007-08-19,0.02,1.69,10.43,2.71,4.95,1.72,6.27,128.40,329.78,4.49
2007-08-20,1.87,1.09,11.04,1.82,3.34,1.32,7.37,86.93,347.13,5.95
2007-08-21,0.16,0.83,12.84,1.49,2.72,0.96,8.94,85.71,355.56,3.54
2007-08-22,0.10,1.98,12.09,1.12,2.05,2.07,7.90,203.87,314.69,1.83
2007-08-23,0.16,1.10,12.51,0.92,1.68,1.20,8.64,112.71,345.46,2.29
2007-08-24,0.00,1.93,14.96,0.82,1.50,1.93,8.97,153.21,343.60,4.88
2007-08-25,0.55,1.85,13.30,0.74,1.36,2.06,7.84,141.71,337.75,5.20
2007-08-26,5.86,1.98,12.29,0.61,1.12,2.25,6.86,110.83,341.92,7.07
2007-08-27,0.00,1.83,10.94,0.55,1.01,1.83,6.52,159.34,317.24,4.48
2007-08-28,1.92,1.28,9.57,0.53,0.97,1.40,6.37,126.69,322.58,2.28
2007-08-29,8.23,1.17,11.17,0.89,1.62,1.36,7.13,88.37,344.07,4.28
2007-08-30,3.00,1.38,13.54,1.42,2.60,1.63,8.34,84.90,356.55,7.18
2007-08-31,0.54,1.56,12.76,1.05,1.92,1.82,7.73,105.92,344.67,7.04
2007-09-01,3.13,1.68,13.61,0.82,1.50,1.94,8.07,105.33,348.19,7.24
2007-09-02,3.65,2.00,11.55,0.81,1.48,2.27,6.47,136.14,323.24,6.68
2007-09-03,0.13,1.65,8.54,0.65,1.18,1.85,5.26,144.76,302.76,4.27
2007-09-04,0.57,1.11,11.33,0.57,1.04,1.28,7.18,80.91,345.00,4.07
2007-09-05,0.50,1.25,15.44,0.56,1.03,1.44,9.62,83.83,363.29,5.36
2007-09-06,0.00,1.36,14.99,0.50,0.91,1.36,9.11,83.84,360.85,5.70
2007-09-07,0.39,1.36,14.74,0.51,0.93,1.59,9.12,93.99,355.25,6.31
2007-09-08,0.00,1.32,13.40,0.42,0.77,1.32,8.19,92.63,348.57,5.29
2007-09-09,3.08,1.05,13.04,0.54,0.98,1.28,8.29,66.51,357.13,6.28
2007-09-10,0.45,1.67,10.72,0.40,0.73,1.94,6.25,98.30,329.94,7.08
2007-09-11,0.97,0.94,12.42,0.35,0.63,1.13,7.98,64.72,354.07,4.96
2007-09-12,0.14,1.10,11.61,0.28,0.52,1.23,7.19,97.55,334.76,2.77
2007-09-13,3.28,1.31,12.98,0.37,0.67,1.54,7.76,69.48,353.70,6.02
2007-09-14,0.22,1.84,9.33,0.44,0.81,2.14,5.44,120.53,307.70,7.95
2007-09-15,16.46,0.48,8.71,0.92,1.69,0.63,6.30,33.12,336.93,4.51
2007-09-16,15.91,0.73,11.55,2.22,4.07,0.89,7.78,60.45,349.63,4.49
2007-09-17,2.58,1.11,7.09,4.65,8.51,1.39,5.22,91.93,310.06,6.89
2007-09-18,2.46,0.74,7.35,3.18,5.83,0.95,5.63,57.22,329.10,5.12
2007-09-19,1.16,1.38,10.93,2.37,4.34,1.58,6.47,111.35,317.50,4.59
2007-09-20,1.00,1.52,9.90,1.78,3.25,1.80,5.90,98.37,317.54,6.86
2007-09-21,9.62,1.49,9.90,1.52,2.78,1.76,5.90,95.44,318.22,6.75
2007-09-22,0.28,1.01,11.37,1.92,3.51,1.21,7.12,66.72,342.05,4.95
2007-09-23,0.03,1.62,13.21,1.58,2.89,1.69,7.30,75.57,344.96,6.34
2007-09-24,5.36,0.66,10.70,1.45,2.65,0.78,7.14,55.26,343.96,3.14
2007-09-25,5.04,0.87,8.26,1.88,3.45,1.13,5.90,59.42,328.51,6.84
2007-09-26,0.56,1.27,6.29,1.61,2.94,1.55,4.45,75.70,305.40,6.59
2007-09-27,0.00,0.89,7.36,1.17,2.14,0.89,4.86,54.45,323.64,3.15
2007-09-28,0.06,0.67,8.05,0.93,1.71,0.71,5.22,48.64,330.67,1.98
2007-09-29,0.02,0.61,8.14,0.81,1.49,0.61,5.86,97.58,301.78,1.27
2007-09-30,0.00,0.63,8.30,0.70,1.28,0.63,5.92,91.83,305.00,1.86
2007-10-01,0.09,0.69,9.36,0.60,1.11,0.77,6.63,129.00,285.21,2.25
2007-10-02,0.00,0.89,10.52,0.54,0.98,0.89,6.57,121.86,291.43,2.96
2007-10-03,0.00,0.57,11.43,0.48,0.88,0.57,7.59,46.89,347.18,3.59
2007-10-04,0.62,0.26,10.88,0.47,0.86,0.33,7.63,31.01,347.64,2.86
2007-10-05,0.00,0.80,11.26,0.42,0.76,0.80,7.03,60.45,334.95,3.89
2007-10-06,0.10,0.80,11.06,0.44,0.80,0.94,6.93,68.55,327.08,3.94
2007-10-07,0.23,0.69,8.76,0.43,0.78,0.83,5.85,47.17,329.98,3.51
2007-10-08,0.10,0.65,8.44,0.37,0.68,0.74,5.45,54.06,321.34,2.51
2007-10-09,0.00,0.02,10.07,0.37,0.67,0.02,7.47,20.93,343.91,1.69
2007-10-10,1.81,0.38,10.73,0.36,0.67,0.45,7.41,66.62,323.90,2.34
2007-10-11,1.73,0.96,13.56,0.45,0.82,1.19,8.38,59.54,341.84,6.96
2007-10-12,0.00,0.45,11.67,0.30,0.56,0.45,7.73,47.73,341.07,3.15
2007-10-13,0.12,0.67,12.00,0.29,0.54,0.81,7.43,40.31,347.52,3.76
2007-10-14,1.31,0.52,12.05,0.30,0.54,0.64,7.82,36.63,350.30,3.80
2007-10-15,0.82,0.70,10.73,0.29,0.53,0.88,6.89,45.77,334.75,4.93
2007-10-16,5.29,0.95,8.96,0.32,0.59,1.20,5.75,71.55,299.09,6.64
2007-10-17,2.30,0.60,6.11,0.35,0.65,0.78,4.87,59.19,295.34,4.67
2007-10-18,0.00,0.28,5.19,0.37,0.67,0.28,4.68,33.08,315.31,1.78
2007-10-19,0.09,0.37,9.18,0.33,0.61,0.44,6.43,34.57,334.08,2.92
2007-10-20,0.00,0.44,10.40,0.31,0.57,0.44,6.56,46.14,326.98,2.59
2007-10-21,0.00,0.64,10.26,0.28,0.51,0.64,6.23,15.78,343.85,4.02
2007-10-22,0.00,0.76,11.43,0.26,0.47,0.76,6.92,40.33,335.94,4.69
2007-10-23,0.00,0.63,10.26,0.24,0.44,0.63,6.43,48.08,320.08,4.33
2007-10-24,0.00,0.31,7.98,0.23,0.42,0.31,5.87,45.48,311.08,3.37
2007-10-25,0.00,0.64,7.92,0.21,0.38,0.64,5.25,68.35,279.70,4.93
2007-10-26,1.32,0.92,9.81,0.21,0.39,1.16,6.09,22.04,341.31,6.30
2007-10-27,11.58,0.47,9.66,0.26,0.47,0.64,6.71,25.22,340.16,5.49
2007-10-28,2.55,0.34,8.69,0.86,1.58,0.45,6.07,56.49,295.06,4.40
2007-10-29,6.26,0.50,5.82,1.02,1.88,0.69,4.85,43.39,294.57,5.72
2007-10-30,2.81,0.19,7.01,1.17,2.14,0.26,5.67,12.54,328.44,3.85
2007-10-31,9.38,0.70,12.63,1.20,2.20,0.95,8.09,21.91,355.62,7.92
2007-11-01,2.39,0.17,10.77,2.51,4.59,0.23,7.60,16.83,347.17,4.21
2007-11-02,1.07,0.49,12.56,2.33,4.27,0.66,8.16,22.77,352.55,5.87
2007-11-03,1.01,0.53,8.15,1.68,3.07,0.71,5.72,26.51,323.66,5.14
2007-11-04,4.69,0.18,7.72,1.39,2.54,0.23,5.92,25.54,322.72,3.05
2007-11-05,3.78,0.73,8.19,1.96,3.59,0.99,5.63,28.05,318.88,7.31
2007-11-06,0.56,1.15,8.36,2.01,3.68,1.47,5.31,22.50,326.54,8.81
2007-11-07,2.57,1.32,9.84,1.33,2.44,1.63,5.77,23.12,332.01,8.97
2007-11-08,5.36,1.17,6.02,2.44,4.46,1.56,4.60,21.85,313.58,13.17
2007-11-09,11.67,0.77,4.46,3.81,6.98,1.04,4.04,26.77,295.15,6.92
2007-11-10,22.64,0.26,6.57,9.13,16.72,0.37,5.53,15.80,326.10,4.81
2007-11-11,3.33,0.55,3.81,6.70,12.26,0.79,4.08,25.41,292.86,6.62
2007-11-12,10.18,0.19,3.04,4.98,9.12,0.27,4.00,25.03,289.06,3.45
2007-11-13,3.47,0.11,5.92,6.24,11.42,0.16,5.31,20.88,312.06,3.76
2007-11-14,0.22,0.00,5.65,4.47,8.18,0.00,5.39,24.60,302.86,1.78
2007-11-15,0.00,0.01,5.30,3.36,6.15,0.01,5.08,19.08,310.26,2.06
2007-11-16,0.50,0.01,6.97,2.69,4.92,0.02,5.63,22.35,310.69,2.59
2007-11-17,10.33,0.41,8.90,2.38,4.36,0.55,6.13,14.86,334.79,4.54
2007-11-18,7.94,0.00,6.33,5.16,9.44,0.00,5.64,7.48,325.47,2.43
2007-11-19,1.73,0.61,7.92,3.92,7.18,0.85,5.64,15.50,326.33,7.06
2007-11-20,6.45,0.13,6.81,3.69,6.76,0.19,5.65,7.42,327.54,4.11
2007-11-21,25.92,0.03,6.61,9.38,17.17,0.05,5.87,12.46,326.57,4.35
2007-11-22,0.38,0.66,3.92,9.97,18.25,0.99,4.23,12.68,309.55,9.67
2007-11-23,1.47,0.64,2.79,4.59,8.40,0.86,3.36,18.14,285.94,5.25
2007-11-24,4.29,0.72,5.73,3.91,7.16,1.05,4.77,14.25,313.12,9.72
2007-11-25,0.00,0.86,2.71,3.21,5.88,0.86,3.39,11.17,302.60,7.10
2007-11-26,0.42,0.09,2.11,2.47,4.52,0.11,3.68,12.19,298.20,2.06
2007-11-27,4.83,0.00,7.40,2.43,4.44,0.00,6.23,5.97,331.01,3.75
2007-11-28,3.03,0.00,5.93,2.41,4.41,0.00,5.53,5.84,323.52,3.09
2007-11-29,5.70,0.10,4.74,2.62,4.79,0.15,4.81,14.48,304.13,4.28
2007-11-30,0.06,0.10,5.62,2.61,4.78,0.12,5.21,9.91,321.42,3.45
2007-12-01,0.15,0.00,3.59,1.99,3.65,0.00,4.49,17.06,288.74,3.15
2007-12-02,6.35,0.00,2.90,1.90,3.48,0.00,4.47,19.46,277.78,1.97
2007-12-03,7.17,0.26,3.47,3.57,6.53,0.40,4.21,14.92,291.55,5.79
2007-12-04,2.85,0.22,6.50,3.85,7.05,0.35,5.56,9.25,325.69,6.02
2007-12-05,5.47,0.57,9.21,3.08,5.64,0.82,6.17,15.27,317.88,8.14
2007-12-06,23.89,1.00,6.62,4.45,8.15,1.32,4.73,4.99,324.44,8.99
2007-12-07,3.70,0.60,5.00,6.65,12.17,0.88,4.55,4.91,317.03,8.13
2007-12-08,10.55,0.09,2.36,4.47,8.19,0.14,4.05,10.62,297.52,3.99
2007-12-09,1.91,0.46,4.79,7.33,13.42,0.70,4.68,8.52,316.36,7.92
2007-12-10,0.78,0.01,2.43,4.01,7.34,0.02,3.88,18.24,268.51,4.04
2007-12-11,0.21,0.00,1.99,2.91,5.33,0.00,4.09,12.68,287.49,2.81
2007-12-12,0.00,0.48,7.71,2.33,4.27,0.48,5.56,4.77,331.30,5.80
2007-12-13,0.00,0.76,8.98,1.94,3.56,0.76,5.75,8.20,336.78,6.16
2007-12-14,0.00,0.35,7.31,1.64,3.00,0.35,5.33,10.52,319.47,4.46
2007-12-15,0.00,0.01,4.67,1.40,2.56,0.01,4.75,11.72,302.14,3.14
2007-12-16,0.00,0.00,0.26,1.15,2.11,0.00,3.46,16.79,260.93,2.71
2007-12-17,0.10,0.00,-2.17,0.95,1.74,0.00,3.20,20.51,237.97,1.72
2007-12-18,0.07,0.00,0.13,0.84,1.55,0.00,3.76,18.78,254.72,2.74
2007-12-19,0.24,0.00,-1.03,0.75,1.37,0.00,3.55,12.78,271.32,1.04
2007-12-20,0.06,0.00,-0.30,0.67,1.23,0.00,3.75,18.26,255.06,2.45
2007-12-21,0.00,0.00,-0.55,0.56,1.02,0.00,3.59,19.03,250.43,2.44
2007-12-22,1.96,0.00,0.48,0.58,1.07,0.00,3.80,8.23,294.66,3.73
2007-12-23,1.52,0.79,5.48,0.58,1.05,1.07,4.37,9.58,311.50,7.36
2007-12-24,0.09,0.27,5.07,0.60,1.09,0.39,4.73,11.80,302.92,5.65
